epoch,optimizer,lr,train_total,train_pde,train_term,train_low,train_no_arbitrage,val_total,val_pde,val_term,val_low,val_no_arbitrage
1,adam,0.001,0.6796648148447275,0.05809516197768971,0.20784603175707161,0.4137236326932907,0.0,0.11847266554832458,0.01060347631573677,0.06265828013420105,0.045210909098386765,0.0
2,adam,0.001,0.13888149708509445,0.010959500090393703,0.051327416906133294,0.07659457717090845,0.0,0.13924841582775116,0.0005099154077470303,0.03294245898723602,0.10579603910446167,0.0
3,adam,0.001,0.0704649742692709,0.0033168548870889936,0.03427903424017131,0.032869083879631944,0.0,0.044096820056438446,0.003298792289569974,0.03454028069972992,0.0062577445060014725,0.0
4,adam,0.001,0.04061123798601329,0.0019439945317571983,0.022744002984836698,0.015923240440315567,0.0,0.029625585302710533,0.0023615260142832994,0.018419889733195305,0.008844168856739998,0.0
5,adam,0.001,0.030220055487006903,0.003277963201981038,0.02306283893994987,0.0038792533450759947,0.0,0.023584913462400436,0.0031528249382972717,0.018279816955327988,0.0021522718016058207,0.0
6,adam,0.001,0.025423529790714383,0.0032835350139066577,0.01636066846549511,0.00577932657324709,0.0,0.02236323431134224,0.00475591653957963,0.015213989652693272,0.0023933283518999815,0.0
7,adam,0.001,0.022369862534105778,0.004931258212309331,0.015236271312460303,0.002202333023888059,0.0,0.021596018224954605,0.005500678438693285,0.012336363084614277,0.0037589753046631813,0.0
8,adam,0.001,0.020561707438901067,0.005843251361511648,0.011754782986827195,0.0029636725375894457,0.0,0.01975514553487301,0.006362884771078825,0.010868032462894917,0.0025242280680686235,0.0
9,adam,0.001,0.018757439218461514,0.006092882249504328,0.010504178702831268,0.002160378615371883,0.0,0.017223915085196495,0.00551428459584713,0.009437507018446922,0.0022721239365637302,0.0
10,adam,0.001,0.016245769569650292,0.004939629521686584,0.009332995163276792,0.0019731449283426628,0.0,0.014415201731026173,0.004265244584530592,0.008460044860839844,0.0016899117035791278,0.0
11,adam,0.001,0.013264116132631898,0.0035476825723890215,0.008164824394043535,0.001551608889712952,0.0,0.01081637479364872,0.0028233486227691174,0.0066574146039783955,0.0013356112176552415,0.0
12,adam,0.001,0.009388124686665833,0.002269746328238398,0.005835901130922139,0.0012824772129533812,0.0,0.00746292294934392,0.0020810009445995092,0.004291870165616274,0.0010900519555434585,0.0
13,adam,0.001,0.006240324466489255,0.001662754570133984,0.003511076414724812,0.0010664935252862051,0.0,0.005227323621511459,0.001484745997004211,0.002585231326520443,0.0011573460651561618,0.0
14,adam,0.001,0.004763671022374183,0.001483262240071781,0.00210181089641992,0.0011785979440901428,0.0,0.004502604715526104,0.0014750295085832477,0.0018734077457338572,0.0011541674612089992,0.0
15,adam,0.001,0.0043397508561611176,0.0013569375150837004,0.0017371388676110655,0.0012456744152586907,0.0,0.004087305162101984,0.0012742881663143635,0.001620266237296164,0.0011927509913221002,0.0
16,adam,0.001,0.0038732835091650486,0.0011503873829497024,0.0016111891891341656,0.0011117068788735196,0.0,0.003565436229109764,0.0010951976291835308,0.0014990309718996286,0.0009712075698189437,0.0
17,adam,0.001,0.0034953022841364145,0.0009806817324715666,0.001561571189085953,0.0009530493771308102,0.0,0.003325189696624875,0.000999866402707994,0.0015378070529550314,0.0007875162991695106,0.0
18,adam,0.001,0.00330451424815692,0.0008921765547711402,0.0015898361016297713,0.000822501584480051,0.0,0.0031257406808435917,0.0009121965849772096,0.0014490671455860138,0.0007644769502803683,0.0
19,adam,0.001,0.0031323766452260315,0.0008389439390157349,0.0015132913540583104,0.0007801413230481558,0.0,0.003008444095030427,0.0008835131302475929,0.001419906155206263,0.0007050248677842319,0.0
20,adam,0.001,0.0029945625574328005,0.000798057546489872,0.0014252541441237554,0.0007712508959230036,0.0,0.00283134076744318,0.0008301721536554396,0.0012906661722809076,0.0007105025579221547,0.0
21,adam,0.001,0.002878753439290449,0.0007670539052924141,0.0013605341518996283,0.0007511654548579827,0.0,0.002732011256739497,0.0008101030834950507,0.0012094252742826939,0.0007124829571694136,0.0
22,adam,0.001,0.0027643170033115894,0.0007389632373815402,0.001301459182286635,0.0007238945545395836,0.0,0.0026876269839704037,0.000775382446590811,0.0012694601900875568,0.0006427842890843749,0.0
23,adam,0.001,0.0026846667751669884,0.0007085065517458133,0.0012697587226284668,0.0007064015007927082,0.0,0.0025618108920753,0.0007688099285587668,0.0012061991728842258,0.0005868017906323075,0.0
24,adam,0.001,0.002599383529741317,0.0006868425480206497,0.0012441717990441248,0.0006683691608486697,0.0,0.0025043815840035677,0.0007354740519076586,0.001177384634502232,0.000591522897593677,0.0
25,adam,0.001,0.002517885441193357,0.0006674726901110262,0.0012124444619985297,0.0006379683036357164,0.0,0.002400520723313093,0.0007144951960071921,0.0010945143876597285,0.0005915110232308507,0.0
26,adam,0.001,0.00245835876557976,0.0006558225431945175,0.0011778383777709678,0.0006246978373383172,0.0,0.002348218811675906,0.0006998497410677373,0.0010795092675834894,0.0005688597448170185,0.0
27,adam,0.001,0.0023893918260000646,0.000645187363261357,0.0011352859801263548,0.0006089184680604376,0.0,0.0022866425570100546,0.0006920680170878768,0.0010489631677046418,0.0005456113140098751,0.0
28,adam,0.001,0.0023417072952724993,0.0006350444455165416,0.0011154189924127422,0.0005912438573432155,0.0,0.0022308644838631153,0.0006908376817591488,0.0010261931456625462,0.0005138338310644031,0.0
29,adam,0.001,0.0022852333495393395,0.0006277291977312416,0.0010846348741324618,0.0005728692340198904,0.0,0.002190195256844163,0.000674984126817435,0.0010097683407366276,0.0005054427892901003,0.0
30,adam,0.001,0.0022459043248090893,0.0006214448876562528,0.001064299256540835,0.0005601601806120016,0.0,0.00222103507257998,0.0006583525682799518,0.0010630913311615586,0.0004995912313461304,0.0
31,adam,0.001,0.0022502425126731396,0.0006125641375547275,0.001085304407752119,0.0005523739746422507,0.0,0.0021960693411529064,0.0006729000597260892,0.0010387294460088015,0.00048443980631418526,0.0
