epoch,optimizer,lr,train_total,train_pde,train_dpde,train_greek_delta,train_greek_gamma,train_greek_vega,train_term,train_low,train_right,train_v_zero,train_no_arbitrage,train_curvature_bulk,val_total,val_pde,val_dpde,val_greek_delta,val_greek_gamma,val_greek_vega,val_term,val_low,val_right,val_v_zero,val_no_arbitrage,val_curvature_bulk
1,adam,0.001,23319.47887802124,0.03707058825966669,0.0,0.0,0.0,0.0,3.1432323902845383,34.45349891856313,0.0,0.0,23281.845933914185,0.0,909.364501953125,0.05736205354332924,0.0,0.0,0.0,0.0,5.6455793380737305,46.55807113647461,0.0,0.0,857.103515625,0.0
2,adam,0.001,1417.1938543319702,0.045303132850676775,0.0,0.0,0.0,0.0,6.619594365358353,45.64637875556946,0.0,0.0,1364.882559299469,0.0,554.21337890625,0.04082820564508438,0.0,0.0,0.0,0.0,6.908318519592285,44.05575942993164,0.0,0.0,503.2084655761719,0.0
3,adam,0.001,837.7615833282471,0.054477315628901124,0.0,0.0,0.0,0.0,7.160902380943298,42.637903451919556,0.0,0.0,787.9083046913147,0.0,391.3754577636719,0.07796958833932877,0.0,0.0,0.0,0.0,6.924934387207031,41.001094818115234,0.0,0.0,343.3714599609375,0.0
4,adam,0.001,554.8922381401062,0.1070496216416359,0.0,0.0,0.0,0.0,7.012027829885483,39.61381959915161,0.0,0.0,508.1593427658081,0.0,291.8970947265625,0.14104384183883667,0.0,0.0,0.0,0.0,6.6938934326171875,38.089595794677734,0.0,0.0,246.97256469726562,0.0
5,adam,0.001,368.6784043312073,0.1716423947364092,0.0,0.0,0.0,0.0,6.78459694981575,36.91265797615051,0.0,0.0,324.8095073699951,0.0,229.3146514892578,0.2068621814250946,0.0,0.0,0.0,0.0,6.476877689361572,35.574180603027344,0.0,0.0,187.05673217773438,0.0
6,adam,0.001,260.86540508270264,0.22589692659676075,0.0,0.0,0.0,0.0,6.58776581287384,34.592750787734985,0.0,0.0,219.45899295806885,0.0,185.6935577392578,0.25896748900413513,0.0,0.0,0.0,0.0,6.2821173667907715,33.24933624267578,0.0,0.0,145.90313720703125,0.0
7,adam,0.001,201.04857444763184,0.2844688929617405,0.0,0.0,0.0,0.0,6.375675410032272,32.12093937397003,0.0,0.0,162.26748871803284,0.0,148.25860595703125,0.3178172707557678,0.0,0.0,0.0,0.0,6.087592601776123,30.901203155517578,0.0,0.0,110.95199584960938,0.0
8,adam,0.001,150.80638313293457,0.33169157803058624,0.0,0.0,0.0,0.0,6.218711644411087,30.097290635108948,0.0,0.0,114.15868854522705,0.0,126.79411315917969,0.354678213596344,0.0,0.0,0.0,0.0,5.961842060089111,29.146699905395508,0.0,0.0,91.33089447021484,0.0
9,adam,0.001,636902445.1167517,0.3364419434219599,0.0,0.0,0.0,0.0,6.722154349088669,30.650834321975708,0.0,0.0,636902409.5652344,0.0,4580.8798828125,0.7113600969314575,0.0,0.0,0.0,0.0,17.518138885498047,31.54140853881836,0.0,0.0,4531.10888671875,0.0
10,adam,0.001,15157.760066986084,3.0844432413578033,0.0,0.0,0.0,0.0,50.37035918235779,44.29123183339834,0.0,0.0,15060.013549804688,0.0,857.7698974609375,4.222747325897217,0.0,0.0,0.0,0.0,74.89348602294922,109.663330078125,0.0,0.0,668.9902954101562,0.0
11,adam,0.001,2464.432025909424,4.403651475906372,0.0,0.0,0.0,0.0,81.07458305358887,135.1840705871582,0.0,0.0,2243.7697324752808,0.0,657.72314453125,4.518008232116699,0.0,0.0,0.0,0.0,85.64114379882812,150.39794921875,0.0,0.0,417.16607666015625,0.0
