epoch,optimizer,lr,train_total,train_pde,train_term,train_low,train_no_arbitrage,val_total,val_pde,val_term,val_low,val_no_arbitrage
1,adam,0.001,0.271708847489208,0.02810397869325243,0.12115166266448796,0.12245320691727102,0.0,0.0792434960603714,0.004864862654358149,0.05643045902252197,0.017948174849152565,0.0
2,adam,0.001,0.048029348254203796,0.005752680604928173,0.030426517711021006,0.01185014980728738,0.0,0.04134895280003548,0.0031888156663626432,0.03494277969002724,0.0032173586077988148,0.0
3,adam,0.001,0.035543533973395824,0.0033756118500605226,0.027198999072425067,0.004968922890839167,0.0,0.03102595917880535,0.002384959254413843,0.02448117546737194,0.0041598244570195675,0.0
4,adam,0.001,0.030696522444486618,0.002794758343952708,0.024437716114334762,0.0034640479570953175,0.0,0.02844836376607418,0.0036304774694144726,0.020723985508084297,0.004093899857252836,0.0
5,adam,0.001,0.028307063272222877,0.003952981671318412,0.021281644701957703,0.0030724369498784654,0.0,0.02688262239098549,0.005175694823265076,0.019726544618606567,0.0019803831819444895,0.0
6,adam,0.001,0.026499628671444952,0.005336447327863425,0.018662010319530964,0.0025011712568812072,0.0,0.025301493704319,0.006188131403177977,0.017127398401498795,0.001985962502658367,0.0
7,adam,0.001,0.025616699247621,0.006401283229934052,0.016916971129830927,0.002298444844200276,0.0,0.024602046236395836,0.006181554868817329,0.016560161486268044,0.001860330463387072,0.0
8,adam,0.001,0.024294921779073775,0.006395639677066356,0.015772184764500707,0.0021270970537443645,0.0,0.023188218474388123,0.006616777740418911,0.014879065565764904,0.0016923743532970548,0.0
9,adam,0.001,0.02265148120932281,0.0064939550356939435,0.01419771381188184,0.0019598123981268145,0.0,0.021675098687410355,0.007321537472307682,0.012757540680468082,0.0015960198361426592,0.0
10,adam,0.001,0.020538452779874206,0.006247361423447728,0.01227949804160744,0.002011593503993936,0.0,0.018334489315748215,0.006445637904107571,0.010280230082571507,0.0016086214454844594,0.0
11,adam,0.001,0.0163681129924953,0.005603344994597137,0.009160149813396856,0.0016046181845013052,0.0,0.014333984814584255,0.004914708435535431,0.007572473026812077,0.001846803119406104,0.0
12,adam,0.001,0.012402574240695685,0.005000229517463595,0.006045668269507587,0.0013566764937422704,0.0,0.011582912877202034,0.005238663405179977,0.005110155325382948,0.001234093215316534,0.0
13,adam,0.001,0.008805764518911019,0.0038498325156979263,0.0037732652272097766,0.001182666852400871,0.0,0.006277172826230526,0.003089368576183915,0.002576936734840274,0.000610867515206337,0.0
14,adam,0.001,0.004992431771825068,0.0024900354619603604,0.0018549676897237077,0.0006474286183220102,0.0,0.0037106662057340145,0.0019054864533245564,0.0013661067932844162,0.0004390729300212115,0.0
15,adam,0.001,0.0030808553710812703,0.0016978340499917977,0.0009412924555363134,0.00044172885100124404,0.0,0.0025252224877476692,0.0014251101529225707,0.0007738035055808723,0.0003263089747633785,0.0
16,adam,0.001,0.0023068069567671046,0.0012834186782129109,0.0007010066110524349,0.00032238165294984356,0.0,0.002172337844967842,0.0011660399613901973,0.0007197250961326063,0.00028657278744503856,0.0
17,adam,0.001,0.0019877638114849105,0.0010308676319255028,0.0006843496266810689,0.0002725465838011587,0.0,0.0018672631122171879,0.000926756183616817,0.00070775649510324,0.00023275049170479178,0.0
18,adam,0.001,0.001801718884962611,0.0008700872713234276,0.0006970217000343837,0.00023460990814783145,0.0,0.0017387537518516183,0.0008365242392756045,0.0006953217089176178,0.0002069079055218026,0.0
19,adam,0.001,0.0017184694806928746,0.0007892549729149323,0.0007008261673036031,0.0002283883404743392,0.0,0.0016542262164875865,0.0007517635240219533,0.0006981227779760957,0.00020434000180102885,0.0
20,adam,0.001,0.001619328759261407,0.0007343069737544283,0.0006832090512034483,0.00020181275976938196,0.0,0.0016422785120084882,0.0007193291676230729,0.0007388475351035595,0.00018410191114526242,0.0
21,adam,0.001,0.001592303866345901,0.0006872846315673087,0.0007121643830032554,0.0001928548463183688,0.0,0.0016062662471085787,0.0006604313384741545,0.000732086249627173,0.00021374861535150558,0.0
22,adam,0.001,0.0016792504029581323,0.0006612106662942097,0.0007838463352527469,0.00023419340232067043,0.0,0.0016036477172747254,0.0006297884392552078,0.000818506523501128,0.0001553527981741354,0.0
23,adam,0.001,0.001590208979905583,0.0006319143139990047,0.0007520082654082216,0.0002062864123217878,0.0,0.0015185177326202393,0.0006275225896388292,0.0007389062084257603,0.00015208892000373453,0.0
24,adam,0.001,0.0015238271225825883,0.0005905446341785137,0.0007502842709072866,0.00018299823022971395,0.0,0.0014689600793644786,0.0005616390844807029,0.0007658766699023545,0.00014144422311801463,0.0
25,adam,0.001,0.0013946868348284625,0.0005635640663967934,0.000687887233652873,0.0001432355193173862,0.0,0.0013960932847112417,0.0005516256205737591,0.000712069624569267,0.00013239792315289378,0.0
26,adam,0.001,0.0013718648770009167,0.0005482601081894245,0.000688681237079436,0.000134923532641551,0.0,0.001403790432959795,0.0005504147266037762,0.0007280404097400606,0.00012533526751212776,0.0
27,adam,0.001,0.0013324578103492968,0.0005180945354368305,0.0006834374034951907,0.0001309258514083922,0.0,0.0013697673566639423,0.0005346695543266833,0.000717800809070468,0.0001172970951301977,0.0
28,adam,0.001,0.001375456624373328,0.0005106020144012291,0.0007155924831749871,0.00014926212270438555,0.0,0.0014624226605519652,0.0004802835755981505,0.000824819493573159,0.000157319605932571,0.0
29,adam,0.001,0.0013178923618397675,0.0004941555725963553,0.0006890238910273183,0.00013471289048538893,0.0,0.0012949022930115461,0.0005036043003201485,0.0006909836665727198,0.00010031442070612684,0.0
30,adam,0.001,0.0018383870119578205,0.000518956108862767,0.0009832708929025102,0.0003361600070093118,0.0,0.001863526413217187,0.0006159782060422003,0.0009783649584278464,0.00026918324874714017,0.0
31,adam,0.001,0.0015563870620098896,0.0005053210061305435,0.0008179738542821724,0.0002330921997781843,0.0,0.0013323021121323109,0.0005084071890451014,0.0006864391616545618,0.00013745571777690202,0.0
32,adam,0.001,0.001337991729087662,0.00046056955943640787,0.0007219335457193665,0.0001554886503072339,0.0,0.0014875801280140877,0.0004565716371871531,0.0007319164578802884,0.00029909206205047667,0.0
33,adam,0.001,0.0014686930662719533,0.0004655104366975138,0.0008090980991255492,0.0001940845377248479,0.0,0.001285923644900322,0.00046011910308152437,0.000703867815900594,0.00012193669681437314,0.0
34,adam,0.001,0.0012583179995999672,0.00043506213114596903,0.0006903144530951977,0.00013294141263031634,0.0,0.0014430400915443897,0.00045243671047501266,0.0008070305921137333,0.000183572803507559,0.0
35,adam,0.001,0.0012685331821558066,0.0004366846078482922,0.0006919258885318413,0.00013992269578011474,0.0,0.0014820132637396455,0.00046838721027597785,0.0007861156482249498,0.00022751034703105688,0.0
36,adam,0.001,0.0013115833571646363,0.0004406568950798828,0.000724008095858153,0.0001469183439439803,0.0,0.001575521077029407,0.0004548540455289185,0.0008355318568646908,0.00028513523284345865,0.0
37,adam,0.001,0.0019315935642225668,0.00044897398220200557,0.0011110405757790431,0.0003715790326168644,0.0,0.0017102001002058387,0.00039389540324918926,0.0010117797646671534,0.0003045249031856656,0.0
38,adam,0.001,0.0017235958730452694,0.0004232506144035142,0.0009763153138919733,0.0003240299674871494,0.0,0.0012955237179994583,0.0004548964207060635,0.0007087102858349681,0.00013191693869885057,0.0
39,adam,0.001,0.0013972836241009645,0.0004120931789657334,0.0007738069725746755,0.00021138347756277653,0.0,0.0013357410207390785,0.00038881340879015625,0.0007407828816212714,0.0002061447303276509,0.0
40,adam,0.001,0.0012236129841767251,0.0004065511584485648,0.0006793320608267095,0.00013772977581538726,0.0,0.001107243588194251,0.0003959611349273473,0.0006036768318153918,0.00010760559962363914,0.0
41,adam,0.001,0.001077223878382938,0.00038861615576024633,0.0006037172061041929,8.489051469950937e-05,0.0,0.0011696979636326432,0.0003834516101051122,0.0007052681175991893,8.097827958408743e-05,0.0
42,adam,0.001,0.0010678777325665578,0.0003880066960846307,0.0005947801510046702,8.509088956998312e-05,0.0,0.0011493283091112971,0.00041235037497244775,0.0006435754476115108,9.34024719754234e-05,0.0
43,adam,0.001,0.001113769380026497,0.0004200448802293977,0.0005980870046187192,9.563748244545422e-05,0.0,0.001164410961791873,0.0004364056221675128,0.0006258354405872524,0.00010216986993327737,0.0
44,adam,0.001,0.0015376963929156773,0.0004077715002495097,0.0008756180941418279,0.0002543067926126241,0.0,0.0011039612581953406,0.0004061476211063564,0.000602490094024688,9.532356489216909e-05,0.0
45,adam,0.001,0.001622949872398749,0.0004000693661510013,0.0009343864148831926,0.00028849410819020704,0.0,0.0015167611418291926,0.0005528769688680768,0.0006820771959610283,0.0002818069187924266,0.0
